"1qCuOcks5HRv67OHovAVpg,UtWJ8NGMg-3z28s0RzlUoQ"	[0.0125, 0.0055, 0.0008333333333333334, 0.06666666666666667, 12.121212121212121]
"1qCuOcks5HRv67OHovAVpg,WWlNzfSllSQhr4whj0W_ng"	[0.0125, 0.028, 0.0016666666666666668, 0.13333333333333333, 4.761904761904762]
"1qCuOcks5HRv67OHovAVpg,eT5Ck7Gg1dBJobca9VFovw"	[0.0125, 0.01, 0.0016666666666666668, 0.13333333333333333, 13.333333333333332]
"1qCuOcks5HRv67OHovAVpg,qA1PXTv0snTO1gpNPm-Jfw"	[0.0125, 0.008, 0.0008333333333333334, 0.06666666666666667, 8.333333333333334]
"1qCuOcks5HRv67OHovAVpg,sbW8qHJgzEIH42B0S-3New"	[0.0125, 0.0235, 0.0008333333333333334, 0.06666666666666667, 2.8368794326241136]
"1qCuOcks5HRv67OHovAVpg,usSROUMiAgPcxV3Ym0OxMQ"	[0.0125, 0.031, 0.0016666666666666668, 0.13333333333333333, 4.301075268817204]
"1qCuOcks5HRv67OHovAVpg,wfCLz9-aeShbPB7CaTY-qQ"	[0.0125, 0.0395, 0.0016666666666666668, 0.13333333333333333, 3.3755274261603376]
"2SwC8wqpZC4B9iFVTgYT9A,1qCuOcks5HRv67OHovAVpg"	[0.15916666666666668, 0.0075, 0.0008333333333333334, 0.005235602094240838, 0.6980802792321118]
"2SwC8wqpZC4B9iFVTgYT9A,3gmBc0qN_LtGbZAjTtHWZg"	[0.15916666666666668, 0.008, 0.0033333333333333335, 0.020942408376963352, 2.617801047120419]
"2SwC8wqpZC4B9iFVTgYT9A,6ilJq_05xRgek_8qUp36-g"	[0.15916666666666668, 0.016, 0.0008333333333333334, 0.005235602094240838, 0.3272251308900524]
"2SwC8wqpZC4B9iFVTgYT9A,6p9TlP2I8S4agxYMNFSDjg"	[0.15916666666666668, 0.0145, 0.0025, 0.015706806282722512, 1.0832280194981043]
"2SwC8wqpZC4B9iFVTgYT9A,7wT532x2Qz5Hw9BqtBapqw"	[0.15916666666666668, 0.006, 0.0016666666666666668, 0.010471204188481676, 1.7452006980802792]
"2SwC8wqpZC4B9iFVTgYT9A,83_p9vIqOq1TUIf3_GD7bA"	[0.15916666666666668, 0.0415, 0.009166666666666667, 0.05759162303664921, 1.3877499526903425]
"2SwC8wqpZC4B9iFVTgYT9A,B9C6j80ob0f1pwi1Cnnd1Q"	[0.15916666666666668, 0.011, 0.005, 0.031413612565445025, 2.8557829604950022]
"2SwC8wqpZC4B9iFVTgYT9A,BG4N0V93wml9kaU6YYRxRA"	[0.15916666666666668, 0.005, 0.0008333333333333334, 0.005235602094240838, 1.0471204188481675]
"2SwC8wqpZC4B9iFVTgYT9A,EoAY1JSVeJriBzId8lUQwQ"	[0.15916666666666668, 0.023, 0.005833333333333334, 0.03664921465968586, 1.5934441156385157]
"2SwC8wqpZC4B9iFVTgYT9A,FiXamVMgMf9U0VqFHDZSEA"	[0.15916666666666668, 0.0065, 0.0016666666666666668, 0.010471204188481676, 1.6109544905356425]
"2SwC8wqpZC4B9iFVTgYT9A,HwwEfnZKLNOUoqfgcwAgcQ"	[0.15916666666666668, 0.005, 0.0008333333333333334, 0.005235602094240838, 1.0471204188481675]
"2SwC8wqpZC4B9iFVTgYT9A,ISKLP0qxApATxRlUDob6Cg"	[0.15916666666666668, 0.0065, 0.0016666666666666668, 0.010471204188481676, 1.6109544905356425]
"2SwC8wqpZC4B9iFVTgYT9A,JDDeaNfb0JXD1NbznSIC9g"	[0.15916666666666668, 0.0295, 0.0016666666666666668, 0.010471204188481676, 0.35495607418581954]
"2SwC8wqpZC4B9iFVTgYT9A,LiMXTPwanF3LkkKHklFCjw"	[0.15916666666666668, 0.0145, 0.0008333333333333334, 0.005235602094240838, 0.3610760064993681]
"2SwC8wqpZC4B9iFVTgYT9A,MKyk4F4HSzHF8v-4cYe3Ww"	[0.15916666666666668, 0.013, 0.0016666666666666668, 0.010471204188481676, 0.8054772452678213]
"2SwC8wqpZC4B9iFVTgYT9A,McikHxxEqZ2X0joaRNKlaw"	[0.15916666666666668, 0.0415, 0.004166666666666667, 0.026178010471204185, 0.6307954330410647]
"2SwC8wqpZC4B9iFVTgYT9A,P1fJb2WQ1mXoiudj8UE44w"	[0.15916666666666668, 0.0225, 0.0033333333333333335, 0.020942408376963352, 0.9307737056428157]
"2SwC8wqpZC4B9iFVTgYT9A,PzG0XmAmtXFs6Fdnubf41g"	[0.15916666666666668, 0.068, 0.009166666666666667, 0.05759162303664921, 0.8469356328919001]
"2SwC8wqpZC4B9iFVTgYT9A,Ts4xsKPU7FNPPZRj-nRjIg"	[0.15916666666666668, 0.0235, 0.005833333333333334, 0.03664921465968586, 1.5595410493483346]
"2SwC8wqpZC4B9iFVTgYT9A,VkFDer80GOrelWALdgNReg"	[0.15916666666666668, 0.0125, 0.0016666666666666668, 0.010471204188481676, 0.837696335078534]
"2SwC8wqpZC4B9iFVTgYT9A,WWlNzfSllSQhr4whj0W_ng"	[0.15916666666666668, 0.028, 0.0016666666666666668, 0.010471204188481676, 0.3739715781600598]
"2SwC8wqpZC4B9iFVTgYT9A,Y2p07YEC8xOsYTHWf0UxiA"	[0.15916666666666668, 0.007, 0.0025, 0.015706806282722512, 2.243829468960359]
"2SwC8wqpZC4B9iFVTgYT9A,YMEtEsUDQKOYJOcE5Fx3gQ"	[0.15916666666666668, 0.0105, 0.0016666666666666668, 0.010471204188481676, 0.9972575417601596]
"2SwC8wqpZC4B9iFVTgYT9A,ZDKi3qsO8lSSogrIdbLJKg"	[0.15916666666666668, 0.014, 0.0033333333333333335, 0.020942408376963352, 1.4958863126402393]
"2SwC8wqpZC4B9iFVTgYT9A,ZL6DNzyenFm9Kpz6uADlNg"	[0.15916666666666668, 0.0225, 0.005, 0.031413612565445025, 1.3961605584642234]
"2SwC8wqpZC4B9iFVTgYT9A,eOv0Dbq2E8sd0CKMAqTImw"	[0.15916666666666668, 0.007, 0.0025, 0.015706806282722512, 2.243829468960359]
"2SwC8wqpZC4B9iFVTgYT9A,eT5Ck7Gg1dBJobca9VFovw"	[0.15916666666666668, 0.01, 0.0025, 0.015706806282722512, 1.5706806282722512]
"2SwC8wqpZC4B9iFVTgYT9A,kKmvSJ6Z8UVPdrnL74bqrg"	[0.15916666666666668, 0.0085, 0.0008333333333333334, 0.005235602094240838, 0.6159531875577456]
"2SwC8wqpZC4B9iFVTgYT9A,mVHrayjG3uZ_RLHkLj-AMg"	[0.15916666666666668, 0.005, 0.0008333333333333334, 0.005235602094240838, 1.0471204188481675]
"2SwC8wqpZC4B9iFVTgYT9A,qA1PXTv0snTO1gpNPm-Jfw"	[0.15916666666666668, 0.008, 0.0016666666666666668, 0.010471204188481676, 1.3089005235602096]
"2SwC8wqpZC4B9iFVTgYT9A,s74Tq6WKV1b91UFRr7ch7g"	[0.15916666666666668, 0.0055, 0.0033333333333333335, 0.020942408376963352, 3.8077106139933368]
"2SwC8wqpZC4B9iFVTgYT9A,sbW8qHJgzEIH42B0S-3New"	[0.15916666666666668, 0.0235, 0.0016666666666666668, 0.010471204188481676, 0.44558315695666706]
"2SwC8wqpZC4B9iFVTgYT9A,tU-YtoW339PXJmUGSix_AQ"	[0.15916666666666668, 0.005, 0.0008333333333333334, 0.005235602094240838, 1.0471204188481675]
"2SwC8wqpZC4B9iFVTgYT9A,tv8cS4aaA1VDaInYgggb6g"	[0.15916666666666668, 0.016, 0.0033333333333333335, 0.020942408376963352, 1.3089005235602096]
"2SwC8wqpZC4B9iFVTgYT9A,tvXTHj9V5sgRoeVJW_FiTg"	[0.15916666666666668, 0.0055, 0.0008333333333333334, 0.005235602094240838, 0.9519276534983342]
"2SwC8wqpZC4B9iFVTgYT9A,uI0LvTXFACid1308KFO5ew"	[0.15916666666666668, 0.006, 0.0008333333333333334, 0.005235602094240838, 0.8726003490401396]
"2SwC8wqpZC4B9iFVTgYT9A,ucKQlQvOeJxETLNkpKcaSw"	[0.15916666666666668, 0.0085, 0.0025, 0.015706806282722512, 1.8478595626732366]
"2SwC8wqpZC4B9iFVTgYT9A,usSROUMiAgPcxV3Ym0OxMQ"	[0.15916666666666668, 0.031, 0.004166666666666667, 0.026178010471204185, 0.8444519506840059]
"2SwC8wqpZC4B9iFVTgYT9A,wfCLz9-aeShbPB7CaTY-qQ"	[0.15916666666666668, 0.0395, 0.01, 0.06282722513089005, 1.5905626615415203]
"3gmBc0qN_LtGbZAjTtHWZg,1qCuOcks5HRv67OHovAVpg"	[0.013333333333333334, 0.0075, 0.0008333333333333334, 0.0625, 8.333333333333334]
"3gmBc0qN_LtGbZAjTtHWZg,2SwC8wqpZC4B9iFVTgYT9A"	[0.013333333333333334, 0.0955, 0.0033333333333333335, 0.25, 2.6178010471204187]
"3gmBc0qN_LtGbZAjTtHWZg,4ykgzzzGEWjMD5lwk1-l9A"	[0.013333333333333334, 0.0065, 0.0008333333333333334, 0.0625, 9.615384615384615]
"3gmBc0qN_LtGbZAjTtHWZg,6ilJq_05xRgek_8qUp36-g"	[0.013333333333333334, 0.016, 0.0016666666666666668, 0.125, 7.8125]
"3gmBc0qN_LtGbZAjTtHWZg,6p9TlP2I8S4agxYMNFSDjg"	[0.013333333333333334, 0.0145, 0.0025, 0.1875, 12.93103448275862]
"3gmBc0qN_LtGbZAjTtHWZg,83_p9vIqOq1TUIf3_GD7bA"	[0.013333333333333334, 0.0415, 0.0025, 0.1875, 4.518072289156626]
"3gmBc0qN_LtGbZAjTtHWZg,B9C6j80ob0f1pwi1Cnnd1Q"	[0.013333333333333334, 0.011, 0.0016666666666666668, 0.125, 11.363636363636365]
"3gmBc0qN_LtGbZAjTtHWZg,EoAY1JSVeJriBzId8lUQwQ"	[0.013333333333333334, 0.023, 0.0033333333333333335, 0.25, 10.869565217391305]
"3gmBc0qN_LtGbZAjTtHWZg,FiXamVMgMf9U0VqFHDZSEA"	[0.013333333333333334, 0.0065, 0.0025, 0.1875, 28.846153846153847]
"3gmBc0qN_LtGbZAjTtHWZg,HwwEfnZKLNOUoqfgcwAgcQ"	[0.013333333333333334, 0.005, 0.0033333333333333335, 0.25, 50.0]
"3gmBc0qN_LtGbZAjTtHWZg,ISKLP0qxApATxRlUDob6Cg"	[0.013333333333333334, 0.0065, 0.0016666666666666668, 0.125, 19.23076923076923]
"3gmBc0qN_LtGbZAjTtHWZg,JDDeaNfb0JXD1NbznSIC9g"	[0.013333333333333334, 0.0295, 0.0025, 0.1875, 6.3559322033898304]
"3gmBc0qN_LtGbZAjTtHWZg,MKyk4F4HSzHF8v-4cYe3Ww"	[0.013333333333333334, 0.013, 0.0033333333333333335, 0.25, 19.23076923076923]
"3gmBc0qN_LtGbZAjTtHWZg,McikHxxEqZ2X0joaRNKlaw"	[0.013333333333333334, 0.0415, 0.005, 0.375, 9.036144578313252]
"3gmBc0qN_LtGbZAjTtHWZg,P1fJb2WQ1mXoiudj8UE44w"	[0.013333333333333334, 0.0225, 0.0008333333333333334, 0.0625, 2.7777777777777777]
"3gmBc0qN_LtGbZAjTtHWZg,PzG0XmAmtXFs6Fdnubf41g"	[0.013333333333333334, 0.068, 0.0016666666666666668, 0.125, 1.838235294117647]
"3gmBc0qN_LtGbZAjTtHWZg,Ts4xsKPU7FNPPZRj-nRjIg"	[0.013333333333333334, 0.0235, 0.0008333333333333334, 0.0625, 2.6595744680851063]
"3gmBc0qN_LtGbZAjTtHWZg,VkFDer80GOrelWALdgNReg"	[0.013333333333333334, 0.0125, 0.0008333333333333334, 0.0625, 5.0]
"3gmBc0qN_LtGbZAjTtHWZg,ZDKi3qsO8lSSogrIdbLJKg"	[0.013333333333333334, 0.014, 0.0008333333333333334, 0.0625, 4.464285714285714]
"3gmBc0qN_LtGbZAjTtHWZg,eT5Ck7Gg1dBJobca9VFovw"	[0.013333333333333334, 0.01, 0.0033333333333333335, 0.25, 25.0]
"3gmBc0qN_LtGbZAjTtHWZg,eznh0XjVtv924K-KYx_ilQ"	[0.013333333333333334, 0.0055, 0.0025, 0.1875, 34.09090909090909]
"3gmBc0qN_LtGbZAjTtHWZg,f_e6RWJIERK708E4Cod1wg"	[0.013333333333333334, 0.0045, 0.0008333333333333334, 0.0625, 13.88888888888889]
"3gmBc0qN_LtGbZAjTtHWZg,qA1PXTv0snTO1gpNPm-Jfw"	[0.013333333333333334, 0.008, 0.0008333333333333334, 0.0625, 7.8125]
"3gmBc0qN_LtGbZAjTtHWZg,s74Tq6WKV1b91UFRr7ch7g"	[0.013333333333333334, 0.0055, 0.0008333333333333334, 0.0625, 11.363636363636365]
"3gmBc0qN_LtGbZAjTtHWZg,sbW8qHJgzEIH42B0S-3New"	[0.013333333333333334, 0.0235, 0.004166666666666667, 0.3125, 13.297872340425531]
"3gmBc0qN_LtGbZAjTtHWZg,tU-YtoW339PXJmUGSix_AQ"	[0.013333333333333334, 0.005, 0.0008333333333333334, 0.0625, 12.5]
"3gmBc0qN_LtGbZAjTtHWZg,tv8cS4aaA1VDaInYgggb6g"	[0.013333333333333334, 0.016, 0.0025, 0.1875, 11.71875]
"3gmBc0qN_LtGbZAjTtHWZg,uI0LvTXFACid1308KFO5ew"	[0.013333333333333334, 0.006, 0.0008333333333333334, 0.0625, 10.416666666666666]
"3gmBc0qN_LtGbZAjTtHWZg,usSROUMiAgPcxV3Ym0OxMQ"	[0.013333333333333334, 0.031, 0.0033333333333333335, 0.25, 8.064516129032258]
"3gmBc0qN_LtGbZAjTtHWZg,wfCLz9-aeShbPB7CaTY-qQ"	[0.013333333333333334, 0.0395, 0.005833333333333334, 0.4375, 11.075949367088608]
"4ykgzzzGEWjMD5lwk1-l9A,3gmBc0qN_LtGbZAjTtHWZg"	[0.010833333333333334, 0.008, 0.0008333333333333334, 0.07692307692307693, 9.615384615384615]
"4ykgzzzGEWjMD5lwk1-l9A,83_p9vIqOq1TUIf3_GD7bA"	[0.010833333333333334, 0.0415, 0.0008333333333333334, 0.07692307692307693, 1.8535681186283597]
"4ykgzzzGEWjMD5lwk1-l9A,FiXamVMgMf9U0VqFHDZSEA"	[0.010833333333333334, 0.0065, 0.0008333333333333334, 0.07692307692307693, 11.83431952662722]
"4ykgzzzGEWjMD5lwk1-l9A,MKyk4F4HSzHF8v-4cYe3Ww"	[0.010833333333333334, 0.013, 0.0008333333333333334, 0.07692307692307693, 5.91715976331361]
"4ykgzzzGEWjMD5lwk1-l9A,McikHxxEqZ2X0joaRNKlaw"	[0.010833333333333334, 0.0415, 0.0008333333333333334, 0.07692307692307693, 1.8535681186283597]
"4ykgzzzGEWjMD5lwk1-l9A,WWlNzfSllSQhr4whj0W_ng"	[0.010833333333333334, 0.028, 0.0008333333333333334, 0.07692307692307693, 2.7472527472527473]
"4ykgzzzGEWjMD5lwk1-l9A,eznh0XjVtv924K-KYx_ilQ"	[0.010833333333333334, 0.0055, 0.0008333333333333334, 0.07692307692307693, 13.986013986013988]
"4ykgzzzGEWjMD5lwk1-l9A,tvXTHj9V5sgRoeVJW_FiTg"	[0.010833333333333334, 0.0055, 0.0008333333333333334, 0.07692307692307693, 13.986013986013988]
"4ykgzzzGEWjMD5lwk1-l9A,usSROUMiAgPcxV3Ym0OxMQ"	[0.010833333333333334, 0.031, 0.0008333333333333334, 0.07692307692307693, 2.481389578163772]
"6ilJq_05xRgek_8qUp36-g,1qCuOcks5HRv67OHovAVpg"	[0.02666666666666667, 0.0075, 0.0008333333333333334, 0.03125, 4.166666666666667]
"6ilJq_05xRgek_8qUp36-g,2SwC8wqpZC4B9iFVTgYT9A"	[0.02666666666666667, 0.0955, 0.0008333333333333334, 0.03125, 0.32722513089005234]
"6ilJq_05xRgek_8qUp36-g,3gmBc0qN_LtGbZAjTtHWZg"	[0.02666666666666667, 0.008, 0.0016666666666666668, 0.0625, 7.8125]
"6ilJq_05xRgek_8qUp36-g,6p9TlP2I8S4agxYMNFSDjg"	[0.02666666666666667, 0.0145, 0.0008333333333333334, 0.03125, 2.155172413793103]
"6ilJq_05xRgek_8qUp36-g,B9C6j80ob0f1pwi1Cnnd1Q"	[0.02666666666666667, 0.011, 0.0016666666666666668, 0.0625, 5.6818181818181825]
"6ilJq_05xRgek_8qUp36-g,BG4N0V93wml9kaU6YYRxRA"	[0.02666666666666667, 0.005, 0.0008333333333333334, 0.03125, 6.25]
"6ilJq_05xRgek_8qUp36-g,EoAY1JSVeJriBzId8lUQwQ"	[0.02666666666666667, 0.023, 0.0025, 0.09375, 4.076086956521739]
"6ilJq_05xRgek_8qUp36-g,FiXamVMgMf9U0VqFHDZSEA"	[0.02666666666666667, 0.0065, 0.0033333333333333335, 0.125, 19.23076923076923]
"6ilJq_05xRgek_8qUp36-g,HwwEfnZKLNOUoqfgcwAgcQ"	[0.02666666666666667, 0.005, 0.0025, 0.09375, 18.75]
"6ilJq_05xRgek_8qUp36-g,ISKLP0qxApATxRlUDob6Cg"	[0.02666666666666667, 0.0065, 0.0025, 0.09375, 14.423076923076923]
"6ilJq_05xRgek_8qUp36-g,JDDeaNfb0JXD1NbznSIC9g"	[0.02666666666666667, 0.0295, 0.0008333333333333334, 0.03125, 1.0593220338983051]
"6ilJq_05xRgek_8qUp36-g,MKyk4F4HSzHF8v-4cYe3Ww"	[0.02666666666666667, 0.013, 0.0008333333333333334, 0.03125, 2.4038461538461537]
"6ilJq_05xRgek_8qUp36-g,McikHxxEqZ2X0joaRNKlaw"	[0.02666666666666667, 0.0415, 0.004166666666666667, 0.15625, 3.765060240963855]
"6ilJq_05xRgek_8qUp36-g,P1fJb2WQ1mXoiudj8UE44w"	[0.02666666666666667, 0.0225, 0.0008333333333333334, 0.03125, 1.3888888888888888]
"6ilJq_05xRgek_8qUp36-g,Ts4xsKPU7FNPPZRj-nRjIg"	[0.02666666666666667, 0.0235, 0.0008333333333333334, 0.03125, 1.3297872340425532]
"6ilJq_05xRgek_8qUp36-g,UtWJ8NGMg-3z28s0RzlUoQ"	[0.02666666666666667, 0.0055, 0.0008333333333333334, 0.03125, 5.6818181818181825]
"6ilJq_05xRgek_8qUp36-g,VkFDer80GOrelWALdgNReg"	[0.02666666666666667, 0.0125, 0.0008333333333333334, 0.03125, 2.5]
"6ilJq_05xRgek_8qUp36-g,WWlNzfSllSQhr4whj0W_ng"	[0.02666666666666667, 0.028, 0.0008333333333333334, 0.03125, 1.1160714285714286]
"6ilJq_05xRgek_8qUp36-g,b9WZJp5L1RZr4F1nxclOoQ"	[0.02666666666666667, 0.017, 0.0008333333333333334, 0.03125, 1.838235294117647]
"6ilJq_05xRgek_8qUp36-g,eT5Ck7Gg1dBJobca9VFovw"	[0.02666666666666667, 0.01, 0.004166666666666667, 0.15625, 15.625]
"6ilJq_05xRgek_8qUp36-g,eznh0XjVtv924K-KYx_ilQ"	[0.02666666666666667, 0.0055, 0.0008333333333333334, 0.03125, 5.6818181818181825]
"6ilJq_05xRgek_8qUp36-g,f_e6RWJIERK708E4Cod1wg"	[0.02666666666666667, 0.0045, 0.0008333333333333334, 0.03125, 6.944444444444445]
"6ilJq_05xRgek_8qUp36-g,kKmvSJ6Z8UVPdrnL74bqrg"	[0.02666666666666667, 0.0085, 0.0008333333333333334, 0.03125, 3.676470588235294]
"6ilJq_05xRgek_8qUp36-g,qA1PXTv0snTO1gpNPm-Jfw"	[0.02666666666666667, 0.008, 0.0008333333333333334, 0.03125, 3.90625]
"6ilJq_05xRgek_8qUp36-g,sbW8qHJgzEIH42B0S-3New"	[0.02666666666666667, 0.0235, 0.004166666666666667, 0.15625, 6.648936170212766]
"6ilJq_05xRgek_8qUp36-g,tU-YtoW339PXJmUGSix_AQ"	[0.02666666666666667, 0.005, 0.0008333333333333334, 0.03125, 6.25]
"6ilJq_05xRgek_8qUp36-g,tv8cS4aaA1VDaInYgggb6g"	[0.02666666666666667, 0.016, 0.0008333333333333334, 0.03125, 1.953125]
"6ilJq_05xRgek_8qUp36-g,usSROUMiAgPcxV3Ym0OxMQ"	[0.02666666666666667, 0.031, 0.0025, 0.09375, 3.024193548387097]
"6ilJq_05xRgek_8qUp36-g,wfCLz9-aeShbPB7CaTY-qQ"	[0.02666666666666667, 0.0395, 0.0025, 0.09375, 2.373417721518987]
"6p9TlP2I8S4agxYMNFSDjg,2SwC8wqpZC4B9iFVTgYT9A"	[0.024166666666666666, 0.0955, 0.0025, 0.10344827586206896, 1.0832280194981043]
"6p9TlP2I8S4agxYMNFSDjg,3gmBc0qN_LtGbZAjTtHWZg"	[0.024166666666666666, 0.008, 0.0025, 0.10344827586206896, 12.931034482758621]
"6p9TlP2I8S4agxYMNFSDjg,6ilJq_05xRgek_8qUp36-g"	[0.024166666666666666, 0.016, 0.0008333333333333334, 0.034482758620689655, 2.155172413793103]
"6p9TlP2I8S4agxYMNFSDjg,83_p9vIqOq1TUIf3_GD7bA"	[0.024166666666666666, 0.0415, 0.0016666666666666668, 0.06896551724137931, 1.6618196925633568]
"6p9TlP2I8S4agxYMNFSDjg,BG4N0V93wml9kaU6YYRxRA"	[0.024166666666666666, 0.005, 0.0008333333333333334, 0.034482758620689655, 6.896551724137931]
"6p9TlP2I8S4agxYMNFSDjg,EoAY1JSVeJriBzId8lUQwQ"	[0.024166666666666666, 0.023, 0.0016666666666666668, 0.06896551724137931, 2.998500749625187]
"6p9TlP2I8S4agxYMNFSDjg,FiXamVMgMf9U0VqFHDZSEA"	[0.024166666666666666, 0.0065, 0.0008333333333333334, 0.034482758620689655, 5.305039787798409]
"6p9TlP2I8S4agxYMNFSDjg,HwwEfnZKLNOUoqfgcwAgcQ"	[0.024166666666666666, 0.005, 0.0025, 0.10344827586206896, 20.689655172413794]
"6p9TlP2I8S4agxYMNFSDjg,ISKLP0qxApATxRlUDob6Cg"	[0.024166666666666666, 0.0065, 0.0016666666666666668, 0.06896551724137931, 10.610079575596817]
"6p9TlP2I8S4agxYMNFSDjg,JDDeaNfb0JXD1NbznSIC9g"	[0.024166666666666666, 0.0295, 0.004166666666666667, 0.1724137931034483, 5.844535359438925]
"6p9TlP2I8S4agxYMNFSDjg,MKyk4F4HSzHF8v-4cYe3Ww"	[0.024166666666666666, 0.013, 0.0016666666666666668, 0.06896551724137931, 5.305039787798409]
"6p9TlP2I8S4agxYMNFSDjg,McikHxxEqZ2X0joaRNKlaw"	[0.024166666666666666, 0.0415, 0.0025, 0.10344827586206896, 2.492729538845035]
"6p9TlP2I8S4agxYMNFSDjg,PzG0XmAmtXFs6Fdnubf41g"	[0.024166666666666666, 0.068, 0.0016666666666666668, 0.06896551724137931, 1.0141987829614603]
"6p9TlP2I8S4agxYMNFSDjg,Ts4xsKPU7FNPPZRj-nRjIg"	[0.024166666666666666, 0.0235, 0.0008333333333333334, 0.034482758620689655, 1.467351430667645]
"6p9TlP2I8S4agxYMNFSDjg,UtWJ8NGMg-3z28s0RzlUoQ"	[0.024166666666666666, 0.0055, 0.0008333333333333334, 0.034482758620689655, 6.269592476489028]
"6p9TlP2I8S4agxYMNFSDjg,VkFDer80GOrelWALdgNReg"	[0.024166666666666666, 0.0125, 0.0016666666666666668, 0.06896551724137931, 5.517241379310344]
"6p9TlP2I8S4agxYMNFSDjg,b9WZJp5L1RZr4F1nxclOoQ"	[0.024166666666666666, 0.017, 0.0008333333333333334, 0.034482758620689655, 2.0283975659229205]
"6p9TlP2I8S4agxYMNFSDjg,eT5Ck7Gg1dBJobca9VFovw"	[0.024166666666666666, 0.01, 0.0008333333333333334, 0.034482758620689655, 3.4482758620689653]
"6p9TlP2I8S4agxYMNFSDjg,eznh0XjVtv924K-KYx_ilQ"	[0.024166666666666666, 0.0055, 0.0016666666666666668, 0.06896551724137931, 12.539184952978056]
"6p9TlP2I8S4agxYMNFSDjg,g58NW9q4F09wTMiI7EIjmg"	[0.024166666666666666, 0.0065, 0.0008333333333333334, 0.034482758620689655, 5.305039787798409]
"6p9TlP2I8S4agxYMNFSDjg,kKmvSJ6Z8UVPdrnL74bqrg"	[0.024166666666666666, 0.0085, 0.0008333333333333334, 0.034482758620689655, 4.056795131845841]
"6p9TlP2I8S4agxYMNFSDjg,mVHrayjG3uZ_RLHkLj-AMg"	[0.024166666666666666, 0.005, 0.0008333333333333334, 0.034482758620689655, 6.896551724137931]
"6p9TlP2I8S4agxYMNFSDjg,qA1PXTv0snTO1gpNPm-Jfw"	[0.024166666666666666, 0.008, 0.0016666666666666668, 0.06896551724137931, 8.620689655172413]
"6p9TlP2I8S4agxYMNFSDjg,s74Tq6WKV1b91UFRr7ch7g"	[0.024166666666666666, 0.0055, 0.0008333333333333334, 0.034482758620689655, 6.269592476489028]
"6p9TlP2I8S4agxYMNFSDjg,sbW8qHJgzEIH42B0S-3New"	[0.024166666666666666, 0.0235, 0.0016666666666666668, 0.06896551724137931, 2.93470286133529]
"6p9TlP2I8S4agxYMNFSDjg,tU-YtoW339PXJmUGSix_AQ"	[0.024166666666666666, 0.005, 0.0008333333333333334, 0.034482758620689655, 6.896551724137931]
"6p9TlP2I8S4agxYMNFSDjg,tv8cS4aaA1VDaInYgggb6g"	[0.024166666666666666, 0.016, 0.0016666666666666668, 0.06896551724137931, 4.310344827586206]
"6p9TlP2I8S4agxYMNFSDjg,usSROUMiAgPcxV3Ym0OxMQ"	[0.024166666666666666, 0.031, 0.0033333333333333335, 0.13793103448275862, 4.4493882091212456]
"6p9TlP2I8S4agxYMNFSDjg,wfCLz9-aeShbPB7CaTY-qQ"	[0.024166666666666666, 0.0395, 0.0025, 0.10344827586206896, 2.6189436927106065]
"7wT532x2Qz5Hw9BqtBapqw,2SwC8wqpZC4B9iFVTgYT9A"	[0.01, 0.0955, 0.0016666666666666668, 0.16666666666666669, 1.7452006980802794]
